Instantaneous_power_reading(W),Minimum_during_sampling_period(W),Maximum_during_sampling_period(W),Average_power_reading_over_sample_period(W),Day_of_Week,Month,Day,Time,Year,Sampling_period,Power_reading_state_is,Time_elapsed
294,264,396,296,Sun,Nov,15,23:47:21,2020,00000004,activated,00032790
294,264,396,296,Sun,Nov,15,23:47:21,2020,00000004,activated,00032794
294,264,396,296,Sun,Nov,15,23:47:21,2020,00000004,activated,00032798
294,264,396,296,Sun,Nov,15,23:47:21,2020,00000004,activated,00032802
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032806
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032810
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032814
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032818
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032822
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032826
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032830
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032834
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032838
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032842
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032846
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032850
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032854
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032858
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032862
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032866
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032870
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032874
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032878
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032882
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032886
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032890
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032894
294,264,396,296,Sun,Nov,15,23:47:22,2020,00000004,activated,00032898
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032902
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032906
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032910
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032914
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032918
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032922
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032926
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032930
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032934
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032938
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032942
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032946
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032950
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032954
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032958
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032962
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032966
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032970
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032974
294,264,396,296,Sun,Nov,15,23:47:23,2020,00000004,activated,00032978
293,264,294,289,Sun,Nov,15,23:47:23,2020,00000005,activated,00032983
293,264,294,289,Sun,Nov,15,23:47:23,2020,00000005,activated,00032988
293,264,294,289,Sun,Nov,15,23:47:23,2020,00000005,activated,00032993
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00032998
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033003
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033008
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033013
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033018
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033023
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033028
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033033
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033038
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033043
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033048
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033053
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033058
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033063
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033068
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033073
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033078
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033083
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033088
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033093
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033098
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033103
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033108
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033113
293,264,294,289,Sun,Nov,15,23:47:24,2020,00000005,activated,00033118
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033123
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033128
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033133
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033138
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033143
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033148
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033153
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033158
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033163
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033168
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033173
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033178
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033183
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033188
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033193
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033198
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033203
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033208
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033213
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033218
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033223
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033228
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033233
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033238
293,264,294,289,Sun,Nov,15,23:47:25,2020,00000005,activated,00033243
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033248
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033253
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033258
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033263
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033268
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033273
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033278
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033283
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033288
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033293
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033298
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033303
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033308
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033313
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033318
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033323
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033328
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033333
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033338
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033343
293,264,294,289,Sun,Nov,15,23:47:26,2020,00000005,activated,00033348
288,285,294,292,Sun,Nov,15,23:47:26,2020,00000005,activated,00033353
288,285,294,292,Sun,Nov,15,23:47:26,2020,00000005,activated,00033358
288,285,294,292,Sun,Nov,15,23:47:26,2020,00000005,activated,00033363
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033368
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033373
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033378
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033383
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033388
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033393
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033398
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033403
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033408
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033413
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033418
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033423
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033428
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033433
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033438
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033443
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033448
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033453
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033458
288,285,294,292,Sun,Nov,15,23:47:27,2020,00000005,activated,00033463
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033468
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033473
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033478
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033483
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033488
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033493
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033498
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033503
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033508
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033513
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033518
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033523
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033528
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033533
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033538
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033543
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033548
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033553
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033558
288,285,294,292,Sun,Nov,15,23:47:28,2020,00000005,activated,00033563
288,285,294,292,Sun,Nov,15,23:47:29,2020,00000005,activated,00033568
288,285,294,292,Sun,Nov,15,23:47:29,2020,00000005,activated,00033573
288,285,294,292,Sun,Nov,15,23:47:29,2020,00000005,activated,00033578
288,285,294,292,Sun,Nov,15,23:47:29,2020,00000005,activated,00033583
288,285,294,292,Sun,Nov,15,23:47:29,2020,00000005,activated,00033588
288,285,294,292,Sun,Nov,15,23:47:29,2020,00000005,activated,00033593
288,285,294,292,Sun,Nov,15,23:47:29,2020,00000005,activated,00033598
288,285,294,292,Sun,Nov,15,23:47:29,2020,00000005,activated,00033603
288,285,294,292,Sun,Nov,15,23:47:29,2020,00000005,activated,00033608
288,285,294,292,Sun,Nov,15,23:47:29,2020,00000005,activated,00033613
288,285,294,292,Sun,Nov,15,23:47:29,2020,00000005,activated,00033618
288,285,294,292,Sun,Nov,15,23:47:29,2020,00000005,activated,00033623
288,285,294,292,Sun,Nov,15,23:47:29,2020,00000005,activated,00033628
288,285,294,292,Sun,Nov,15,23:47:29,2020,00000005,activated,00033633
288,285,294,292,Sun,Nov,15,23:47:29,2020,00000005,activated,00033638
288,285,294,292,Sun,Nov,15,23:47:29,2020,00000005,activated,00033643
301,288,301,310,Sun,Nov,15,23:47:29,2020,00000005,activated,00033648
301,288,301,310,Sun,Nov,15,23:47:29,2020,00000005,activated,00033653
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033658
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033663
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033668
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033673
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033678
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033683
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033688
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033693
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033698
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033703
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033708
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033713
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033718
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033723
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033728
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033733
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033738
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033743
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033748
301,288,301,310,Sun,Nov,15,23:47:30,2020,00000005,activated,00033753
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033758
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033763
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033768
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033773
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033778
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033783
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033788
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033793
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033798
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033803
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033808
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033813
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033818
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033823
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033828
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033833
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033838
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033843
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033848
301,288,301,310,Sun,Nov,15,23:47:31,2020,00000005,activated,00033853
301,288,301,310,Sun,Nov,15,23:47:32,2020,00000005,activated,00033858
301,288,301,310,Sun,Nov,15,23:47:32,2020,00000005,activated,00033863
301,288,301,310,Sun,Nov,15,23:47:32,2020,00000005,activated,00033868
301,288,301,310,Sun,Nov,15,23:47:32,2020,00000005,activated,00033873
301,288,301,310,Sun,Nov,15,23:47:32,2020,00000005,activated,00033878
301,288,301,310,Sun,Nov,15,23:47:32,2020,00000005,activated,00033883
301,288,301,310,Sun,Nov,15,23:47:32,2020,00000005,activated,00033888
301,288,301,310,Sun,Nov,15,23:47:32,2020,00000005,activated,00033893
301,288,301,310,Sun,Nov,15,23:47:32,2020,00000005,activated,00033898
301,288,301,310,Sun,Nov,15,23:47:32,2020,00000005,activated,00033903
301,288,301,310,Sun,Nov,15,23:47:32,2020,00000005,activated,00033908
301,288,301,310,Sun,Nov,15,23:47:32,2020,00000005,activated,00033913
301,288,301,310,Sun,Nov,15,23:47:32,2020,00000005,activated,00033918
301,288,301,310,Sun,Nov,15,23:47:32,2020,00000005,activated,00033923
301,288,301,310,Sun,Nov,15,23:47:32,2020,00000005,activated,00033928
301,288,301,310,Sun,Nov,15,23:47:32,2020,00000005,activated,00033933
301,288,301,310,Sun,Nov,15,23:47:32,2020,00000005,activated,00033938
419,288,419,331,Sun,Nov,15,23:47:32,2020,00000004,activated,00033942
419,288,419,331,Sun,Nov,15,23:47:32,2020,00000004,activated,00033946
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00033950
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00033954
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00033958
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00033962
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00033966
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00033970
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00033974
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00033978
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00033982
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00033986
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00033990
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00033994
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00033998
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00034002
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00034006
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00034010
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00034014
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00034018
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00034022
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00034026
419,288,419,331,Sun,Nov,15,23:47:33,2020,00000004,activated,00034030
419,288,419,331,Sun,Nov,15,23:47:34,2020,00000004,activated,00034034
419,288,419,331,Sun,Nov,15,23:47:34,2020,00000004,activated,00034038
419,288,419,331,Sun,Nov,15,23:47:34,2020,00000004,activated,00034042
419,288,419,331,Sun,Nov,15,23:47:34,2020,00000004,activated,00034046
419,288,419,331,Sun,Nov,15,23:47:34,2020,00000004,activated,00034050
419,288,419,331,Sun,Nov,15,23:47:34,2020,00000004,activated,00034054
419,288,419,331,Sun,Nov,15,23:47:34,2020,00000004,activated,00034058
419,288,419,331,Sun,Nov,15,23:47:34,2020,00000004,activated,00034062
419,288,419,331,Sun,Nov,15,23:47:34,2020,00000004,activated,00034066
419,288,419,331,Sun,Nov,15,23:47:34,2020,00000004,activated,00034070
419,288,419,331,Sun,Nov,15,23:47:34,2020,00000004,activated,00034074
419,288,419,331,Sun,Nov,15,23:47:34,2020,00000004,activated,00034078
419,288,419,331,Sun,Nov,15,23:47:34,2020,00000004,activated,00034082
419,288,419,331,Sun,Nov,15,23:47:34,2020,00000004,activated,00034086
419,288,419,331,Sun,Nov,15,23:47:34,2020,00000004,activated,00034090
